customer_id,first_name,last_name,email,phone,purchased_products
1084,Regine,Odom,regine.odom@msn.com,,"[""Trek Domane SL 7 Women's - 2018"", 'Surly Pack Rat - 2018', 'Electra Townie Balloon 8D EQ - 2016/2017/2018']"
1085,Adam,Thornton,adam.thornton@hotmail.com,,"['Surly Wednesday Frameset - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', 'Surly Straggler - 2016']"
1086,Cori,Schwartz,cori.schwartz@msn.com,,"['Surly Wednesday - 2017', 'Trek Farley Alloy Frameset - 2017', 'Trek Fuel EX 9.8 29 - 2017', ""Trek Silque SLR 7 Women's - 2017"", ""Trek Girl's Kickster - 2017""]"
1087,Willow,Gardner,willow.gardner@gmail.com,,"['Trek Emonda S 4 - 2017', 'Sun Bicycles Cruz 7 - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017""]"
1088,Jane,Henderson,jane.henderson@hotmail.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Haro SR 1.2 - 2017', 'Sun Bicycles Streamway 7 - 2017']"
1089,Chere,Mcfadden,chere.mcfadden@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', 'Electra Moto 1 - 2016']"
1090,Ira,Erickson,ira.erickson@aol.com,,"['Trek Fuel EX 9.8 29 - 2017', 'Trek Domane S 6 - 2017', 'Electra Townie Original 7D - 2017']"
1091,Risa,Gallagher,risa.gallagher@yahoo.com,,"['Haro SR 1.3 - 2017', 'Sun Bicycles Atlas X-Type - 2017', 'Sun Bicycles Boardwalk (24-inch Wheels) - 2017', 'Haro Shredder 20 - 2017', 'Sun Bicycles Streamway 7 - 2017']"
1092,Lavinia,Cotton,lavinia.cotton@yahoo.com,,['Sun Bicycles Drifter 7 - 2017']
1093,Alejandrina,Hodges,alejandrina.hodges@msn.com,,"['Surly Ice Cream Truck Frameset - 2017', 'Trek Farley Alloy Frameset - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Sun Bicycles Cruz 3 - 2017', ""Sun Bicycles Cruz 7 - Women's - 2017""]"
1094,Keitha,Black,keitha.black@yahoo.com,,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 7D EQ - 2016']"
1095,Corene,Swanson,corene.swanson@aol.com,,['Pure Cycles William 3-Speed - 2016']
1096,Tonda,Webb,tonda.webb@yahoo.com,,"['Surly Wednesday Frameset - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', 'Electra Moto 1 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
1097,Collen,Dennis,collen.dennis@gmail.com,,"['Surly Straggler 650b - 2016', ""Sun Bicycles Lil Kitt'n - 2017"", 'Haro Downtown 16 - 2017', ""Sun Bicycles Cruz 7 - Women's - 2017""]"
1098,Treasa,Dickerson,treasa.dickerson@hotmail.com,,"['Sun Bicycles Brickell Tandem CB - 2017', 'Trek Precaliber 24 (21-Speed) - Girls - 2017']"
1099,Jewell,Reyes,jewell.reyes@hotmail.com,,"['Haro Shredder Pro 20 - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017""]"
1100,Penny,Acevedo,penny.acevedo@yahoo.com,,"['Trek Domane SL 6 - 2017', ""Trek Silque SLR 7 Women's - 2017"", 'Trek Precaliber 24 (21-Speed) - Girls - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
1101,Louise,Flowers,louise.flowers@yahoo.com,,"['Electra Townie Original 7D - 2015/2016', 'Electra Cruiser Lux 3i - 2018', 'Electra Townie Commute Go! - 2018', 'Strider Classic 12 Balance Bike - 2018', ""Electra Tiger Shark 3i (20-inch) - Boys' - 2018""]"
1102,Henrietta,Wagner,henrietta.wagner@hotmail.com,(682) 143-2224,"['Surly Wednesday Frameset - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Townie Original 7D EQ - 2016']"
1103,Ardelia,Cooley,ardelia.cooley@aol.com,,"['Trek Fuel EX 8 29 - 2016', 'Trek Slash 8 27.5 - 2016', 'Electra Townie Original 21D - 2016']"
1104,Khalilah,Robertson,khalilah.robertson@aol.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Trek X-Caliber 8 - 2017']"
1105,Armando,Black,armando.black@gmail.com,,"['Surly Steamroller - 2017', ""Trek Boy's Kickster - 2015/2017"", 'Electra Townie Original 7D - 2017', ""Sun Bicycles Drifter 7 - Women's - 2017""]"
1106,Jerri,Henry,jerri.henry@msn.com,,['Surly Steamroller - 2017']
1107,Lynda,Newman,lynda.newman@msn.com,,"['Trek Farley Alloy Frameset - 2017', 'Haro Flightline Two 26 Plus - 2017']"
1108,Bao,Wade,bao.wade@gmail.com,,"['Surly Ice Cream Truck Frameset - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016']"
1109,Gussie,Harding,gussie.harding@gmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Sun Bicycles Cruz 3 - 2017', 'Sun Bicycles Drifter 7 - 2017']"
1110,Shirely,Cantrell,shirely.cantrell@aol.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Electra Moto 1 - 2016']"
1111,Caroline,Jenkins,caroline.jenkins@msn.com,,['Trek Precaliber 12 Boys - 2017']
1112,Hollis,Rasmussen,hollis.rasmussen@yahoo.com,,"['Surly Wednesday Frameset - 2016', 'Trek Conduit+ - 2016', 'Electra Townie Original 7D EQ - 2016']"
1113,Kendra,Harrington,kendra.harrington@yahoo.com,,"['Surly Straggler 650b - 2016', 'Electra Townie Original 21D - 2016', 'Pure Cycles William 3-Speed - 2016', ""Electra Amsterdam Fashion 7i Ladies' - 2017"", 'Haro Shredder Pro 20 - 2017']"
1114,Douglass,Blankenship,douglass.blankenship@hotmail.com,(229) 891-2087,"['Electra Townie Original 21D - 2016', 'Haro Flightline One ST - 2017', 'Trek Precaliber 12 Girls - 2017']"
1115,Lina,Meadows,lina.meadows@aol.com,,"['Surly Straggler 650b - 2016', 'Electra Townie Original 7D EQ - 2016', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Haro Downtown 16 - 2017', 'Sun Bicycles Cruz 3 - 2017']"
1116,Patria,Harper,patria.harper@msn.com,,['Electra Amsterdam Original 3i - 2015/2017']
1117,Jeffrey,Hill,jeffrey.hill@gmail.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Sun Bicycles Revolutions 24 - 2017']"
1118,Ja,Dillard,ja.dillard@yahoo.com,,"['Electra Townie Original 21D - 2016', 'Surly Krampus - 2018', 'Heller Bloodhound Trail - 2018', 'Trek Procal AL Frameset - 2018']"
1119,Tora,Dunlap,tora.dunlap@hotmail.com,,"['Trek Conduit+ - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Townie Original 7D EQ - 2016']"
1120,Karole,Alvarez,karole.alvarez@gmail.com,,"['Surly Big Dummy Frameset - 2017', 'Trek Emonda S 4 - 2017', 'Trek Domane SL 6 - 2017', 'Sun Bicycles Cruz 3 - 2017']"
1121,Shasta,Combs,shasta.combs@yahoo.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Pure Cycles Vine 8-Speed - 2016']"
1122,Cicely,Deleon,cicely.deleon@yahoo.com,,"['Trek Domane ALR 5 Disc - 2018', ""Electra Townie Go! 8i Ladies' - 2018"", 'Electra Superbolt 3i 20"" - 2018', ""Electra Townie Balloon 3i EQ Ladies' - 2018""]"
1123,Raphael,O'neil,raphael.o'neil@aol.com,,"['Electra Townie Original 7D - 2015/2016', 'Sun Bicycles Cruz 3 - 2017', ""Sun Bicycles Cruz 3 - Women's - 2017""]"
1124,Hubert,Reilly,hubert.reilly@hotmail.com,,['Trek Remedy 29 Carbon Frameset - 2016']
1125,Caleb,England,caleb.england@gmail.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Trek Domane S 6 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Electra Townie Original 7D - 2017', 'Sun Bicycles Cruz 3 - 2017']"
1126,Elmira,Levy,elmira.levy@gmail.com,,"['Trek Farley Alloy Frameset - 2017', 'Trek Precaliber 16 Boys - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017"", 'Trek Fuel EX 8 29 XT - 2018']"
1127,Waldo,Hart,waldo.hart@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Surly Ice Cream Truck Frameset - 2016']"
1128,Bea,Kane,bea.kane@aol.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Haro SR 1.3 - 2017', 'Electra Townie Original 7D - 2017', 'Trek Precaliber 16 Boys - 2017']"
1129,Gilberto,Sanders,gilberto.sanders@hotmail.com,,"['Trek Conduit+ - 2016', 'Electra Girl\'s Hawaii 1 16"" - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017"", 'Sun Bicycles Drifter 7 - 2017']"
1130,Benny,Bender,benny.bender@aol.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1131,Desmond,Rose,desmond.rose@hotmail.com,,"['Trek Slash 8 27.5 - 2016', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Trek Farley Carbon Frameset - 2018', 'Surly ECR Frameset - 2018', 'Trek Powerfly 5 FS - 2018']"
1132,Parthenia,Holman,parthenia.holman@gmail.com,,"['Trek Conduit+ - 2016', 'Haro Shift R3 - 2017', 'Trek Domane SL 6 - 2017', 'Surly Ogre Frameset - 2017', 'Sun Bicycles Biscayne Tandem 7 - 2017']"
1133,Dung,King,dung.king@aol.com,,"['Trek Fuel EX 5 27.5 Plus - 2017', ""Electra Amsterdam Fashion 7i Ladies' - 2017""]"
1134,Sherril,Alvarado,sherril.alvarado@hotmail.com,,"['Pure Cycles Vine 8-Speed - 2016', 'Trek Farley Alloy Frameset - 2017', 'Haro Shift R3 - 2017', 'Sun Bicycles ElectroLite - 2017', 'Sun Bicycles Boardwalk (24-inch Wheels) - 2017']"
1135,Alisia,Albert,alisia.albert@gmail.com,,"[""Electra Glam Punk 3i Ladies' - 2017"", ""Electra Townie 3i EQ (20-inch) - Boys' - 2017"", 'Trek Domane SL 5 Disc - 2018', 'Electra Relic 3i - 2018']"
1136,Kallie,Best,kallie.best@aol.com,(507) 997-4112,"['Trek Fuel EX 8 29 - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Surly Ice Cream Truck Frameset - 2017', 'Haro Shift R3 - 2017', 'Trek Powerfly 8 FS Plus - 2017']"
1137,Dottie,Roberts,dottie.roberts@aol.com,,"['Surly Straggler - 2016', 'Trek Boone 7 - 2017', ""Electra Townie 3i EQ (20-inch) - Boys' - 2017""]"
1138,Hubert,Stone,hubert.stone@hotmail.com,,"['Trek Domane SLR 6 Disc - 2017', 'Trek Madone 9.2 - 2017', 'Electra Amsterdam Original 3i - 2015/2017', 'Trek Precaliber 24 (21-Speed) - Girls - 2017']"
1139,Gabriella,Jones,gabriella.jones@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2017', 'Haro Shredder 20 Girls - 2017']"
1140,Penney,Hall,penney.hall@msn.com,,"['Ritchey Timberwolf Frameset - 2016', 'Surly Straggler - 2016']"
1141,Mallie,Osborn,mallie.osborn@gmail.com,,"['Trek Conduit+ - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D - 2015/2016']"
1142,Britteny,Schroeder,britteny.schroeder@aol.com,,['Strider Sport 16 - 2018']
1143,Sommer,Hopkins,sommer.hopkins@gmail.com,,"['Pure Cycles Vine 8-Speed - 2016', 'Electra Townie Original 7D - 2017']"
1144,Jewel,Sparks,jewel.sparks@aol.com,,"['Trek Conduit+ - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1145,Deandrea,Vega,deandrea.vega@gmail.com,(914) 818-7312,"['Heller Shagamaw Frame - 2016', 'Surly Big Dummy Frameset - 2017', 'Electra Amsterdam Original 3i - 2015/2017', ""Sun Bicycles Lil Kitt'n - 2017"", ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017""]"
1146,Charlsie,Carson,charlsie.carson@hotmail.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1147,Kandace,Ayers,kandace.ayers@gmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 21D - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1148,Lenore,Valdez,lenore.valdez@msn.com,,"['Surly Wednesday Frameset - 2016', 'Surly Ice Cream Truck Frameset - 2016', 'Trek Conduit+ - 2016', 'Electra Townie Original 7D EQ - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
1149,Drucilla,Gilliam,drucilla.gilliam@hotmail.com,,"['Trek Fuel EX 8 29 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1150,Keturah,Reid,keturah.reid@yahoo.com,(361) 394-2024,"['Surly Wednesday Frameset - 2017', ""Trek Silque SLR 7 Women's - 2017"", 'Trek Precaliber 12 Girls - 2017', 'Haro Shredder 20 Girls - 2017']"
1151,Herminia,Reyes,herminia.reyes@gmail.com,,"['Trek Conduit+ - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016']"
1152,Tuyet,Rosa,tuyet.rosa@aol.com,,"['Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016', 'Surly Karate Monkey 27.5+ Frameset - 2017', 'Surly Ogre Frameset - 2017', 'Sun Bicycles Lil Bolt Type-R - 2017']"
1153,Ara,Vazquez,ara.vazquez@msn.com,,"['Surly Straggler 650b - 2016', 'Sun Bicycles Biscayne Tandem CB - 2017', 'Trek Precaliber 16 Girls - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
1154,Barry,Albert,barry.albert@gmail.com,,"['Trek Precaliber 16 Girls - 2017', 'Surly ECR 27.5 - 2018']"
1155,Verdell,Joyner,verdell.joyner@aol.com,,"['Sun Bicycles Brickell Tandem 7 - 2017', 'Sun Bicycles Cruz 3 - 2017']"
1156,Han,Wade,han.wade@hotmail.com,,"['Surly Straggler 650b - 2016', 'Electra Townie Original 7D EQ - 2016']"
1157,Anton,Barton,anton.barton@msn.com,(716) 472-3707,['Pure Cycles Vine 8-Speed - 2016']
1158,Vito,Pickett,vito.pickett@hotmail.com,,"[""Electra Townie Original 7D EQ - Women's - 2016"", 'Trek Boone Race Shop Limited - 2017', 'Sun Bicycles Cruz 3 - 2017', ""Electra Amsterdam Fashion 7i Ladies' - 2017"", 'Trek Precaliber 12 Girls - 2017']"
1159,Charlene,Norris,charlene.norris@msn.com,,"['Trek Conduit+ - 2016', 'Electra Townie Original 21D - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
1160,Efren,Whitfield,efren.whitfield@gmail.com,,"['Surly Ice Cream Truck Frameset - 2017', 'Surly Wednesday Frameset - 2017', 'Surly Troll Frameset - 2017', 'Electra Townie Original 7D - 2017']"
1161,Santa,Larson,santa.larson@gmail.com,,"['Electra Townie Go! 8i - 2017/2018', ""Electra Townie Commute Go! Ladies' - 2018"", 'Trek Precaliber 24 (7-Speed) - Boys - 2018']"
1162,Carmelina,Sellers,carmelina.sellers@hotmail.com,,"['Trek Emonda S 4 - 2017', 'Trek Domane S 6 - 2017', ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
1163,Carmela,Hays,carmela.hays@aol.com,,"['Surly Straggler 650b - 2016', 'Pure Cycles Vine 8-Speed - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 7D EQ - 2016']"
1164,Patrina,Tanner,patrina.tanner@gmail.com,,"['Trek Fuel EX 9.8 29 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
1165,Rikki,Morrow,rikki.morrow@hotmail.com,(682) 936-1482,"['Trek Slash 8 27.5 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
1166,Junita,Reese,junita.reese@gmail.com,,['Electra Cruiser 1 (24-Inch) - 2016']
1167,Ryan,Carter,ryan.carter@yahoo.com,,['Surly Straggler 650b - 2016']
1168,Almeta,Benjamin,almeta.benjamin@aol.com,,['Surly Wednesday Frameset - 2016']
1169,Beatris,Joyner,beatris.joyner@gmail.com,,"['Surly Straggler 650b - 2016', 'Electra Moto 1 - 2016', 'Electra Townie Original 7D EQ - 2016', 'Electra Townie Original 7D EQ - 2016']"
1170,Mechelle,Chan,mechelle.chan@gmail.com,,"['Sun Bicycles Atlas X-Type - 2017', 'Electra Cruiser Lux 1 - 2017']"
1171,Earlean,Pena,earlean.pena@yahoo.com,,"['Surly Karate Monkey 27.5+ Frameset - 2017', 'Trek Lift+ Lowstep - 2018', 'Trek Powerfly 7 FS - 2018', ""Trek Precaliber 20 6-speed Girl's - 2018""]"
1172,Katherin,Clark,katherin.clark@yahoo.com,,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Trek Marlin 6 - 2018', 'Heller Shagamaw GX1 - 2018', ""Trek Domane AL 2 Women's - 2018""]"
1173,Chanel,May,chanel.may@msn.com,,"['Electra Moto 1 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D - 2015/2016']"
1174,Aaron,Knapp,aaron.knapp@yahoo.com,(914) 402-4335,"['Trek Fuel EX 8 29 - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
1175,Sindy,Anderson,sindy.anderson@gmail.com,,"['Heller Shagamaw Frame - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1176,Sheree,Blanchard,sheree.blanchard@gmail.com,,"[""Electra Water Lily 1 (16-inch) - Girl's - 2018""]"
1177,Charlesetta,Soto,charlesetta.soto@yahoo.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Trek Boone 7 - 2017']"
1178,Wendie,Nash,wendie.nash@hotmail.com,(805) 389-2549,"['Sun Bicycles ElectroLite - 2017', 'Sun Bicycles Streamway 3 - 2017']"
1179,Vernetta,Banks,vernetta.banks@aol.com,,"['Ritchey Timberwolf Frameset - 2016', 'Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
1180,Myrtle,Gardner,myrtle.gardner@aol.com,,"['Electra Amsterdam Original 3i - 2015/2017', 'Electra Cruiser Lux Fat Tire 1 Ladies - 2017']"
1181,Agustina,Lawrence,agustina.lawrence@yahoo.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Amsterdam Original 3i - 2015/2017', 'Electra Townie Original 7D - 2017', 'Sun Bicycles Cruz 7 - 2017']"
1182,Trinidad,Chapman,trinidad.chapman@aol.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Pure Cycles Vine 8-Speed - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Pure Cycles William 3-Speed - 2016']"
1183,Kim,Clark,kim.clark@msn.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Trek X-Caliber 8 - 2017', 'Trek Precaliber 24 (21-Speed) - Girls - 2017', 'Sun Bicycles Streamway - 2017']"
1184,Annabelle,Hebert,annabelle.hebert@aol.com,,"['Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Sun Bicycles Brickell Tandem 7 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Sun Bicycles Boardwalk (24-inch Wheels) - 2017']"
1185,Corine,Stuart,corine.stuart@msn.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016']"
1186,Kiesha,Bond,kiesha.bond@aol.com,,['Heller Shagamaw Frame - 2016']
1187,Kenyetta,Mason,kenyetta.mason@msn.com,,"['Trek Precaliber 12 Boys - 2017', 'Electra Townie Commute 27D Ladies - 2018']"
1188,Marcene,Curtis,marcene.curtis@msn.com,(914) 361-6045,"['Surly Ice Cream Truck Frameset - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", 'Sun Bicycles Revolutions 24 - 2017', 'Sun Bicycles Biscayne Tandem CB - 2017']"
1189,Sheila,Goodman,sheila.goodman@msn.com,,"['Trek Fuel EX 8 29 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1190,Romeo,Steele,romeo.steele@msn.com,,"['Electra Townie Original 21D - 2016', 'Surly Steamroller - 2017', 'Trek Domane S 6 - 2017', 'Sun Bicycles Atlas X-Type - 2017']"
1191,Tam,Fisher,tam.fisher@aol.com,(507) 351-9375,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Domane S 6 - 2017']"
1192,Gena,Owens,gena.owens@gmail.com,,"['Surly Wednesday Frameset - 2016', 'Trek Slash 8 27.5 - 2016']"
1193,Phebe,Soto,phebe.soto@hotmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Surly Ice Cream Truck Frameset - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
1194,Leticia,Snyder,leticia.snyder@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1195,Chantell,Bridges,chantell.bridges@yahoo.com,(716) 941-6072,"[""Trek Silque SLR 7 Women's - 2017"", 'Electra Amsterdam Original 3i - 2015/2017']"
1196,Ileana,Holt,ileana.holt@msn.com,,['Trek Powerfly 8 FS Plus - 2017']
1197,Nakisha,Clay,nakisha.clay@gmail.com,,"['Electra Moto 1 - 2016', 'Trek Session DH 27.5 Carbon Frameset - 2017', 'Surly Troll Frameset - 2017', 'Trek Precaliber 24 (21-Speed) - Girls - 2017']"
1198,Cheryll,Snyder,cheryll.snyder@yahoo.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Townie Original 7D - 2015/2016']"
1199,Consuela,Collier,consuela.collier@msn.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Trek Fuel EX 5 27.5 Plus - 2017', 'Trek Remedy 9.8 - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017""]"
1200,Aubrey,Durham,aubrey.durham@aol.com,,"['Trek Slash 8 27.5 - 2016', 'Electra Townie Original 21D - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 21D - 2016']"
1201,Nita,Guy,nita.guy@hotmail.com,,"['Trek Slash 8 27.5 - 2016', 'Surly Troll Frameset - 2017', 'Sun Bicycles Revolutions 24 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Sun Bicycles Streamway 7 - 2017']"
1202,Carmina,Emerson,carmina.emerson@hotmail.com,,"['Trek Slash 8 27.5 - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Electra Townie Original 21D - 2016']"
1203,Georgeann,Rojas,georgeann.rojas@msn.com,,"['Electra Townie Original 7D EQ - 2016', 'Surly Wednesday Frameset - 2017', 'Sun Bicycles Atlas X-Type - 2017', 'Haro Downtown 16 - 2017', ""Electra Moto 3i (20-inch) - Boy's - 2017""]"
1204,Leslie,Higgins,leslie.higgins@hotmail.com,,"[""Electra Townie Original 7D EQ - Women's - 2016"", ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1205,Emmaline,Huber,emmaline.huber@gmail.com,,"['Trek Conduit+ - 2016', 'Surly Straggler - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 7D EQ - 2016']"
1206,Mercy,Brown,mercy.brown@msn.com,,"['Heller Shagamaw Frame - 2016', 'Electra Townie Original 7D EQ - 2016', 'Surly Karate Monkey 27.5+ Frameset - 2017', 'Sun Bicycles Revolutions 24 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
1207,Jenell,Crosby,jenell.crosby@hotmail.com,(631) 544-4772,['Sun Bicycles Streamway 3 - 2017']
1208,Leila,Barr,leila.barr@yahoo.com,,"['Surly Straggler 650b - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Townie Original 7D - 2015/2016']"
1209,Deandrea,Cox,deandrea.cox@msn.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Electra Moto 1 - 2016', 'Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1210,Shawnna,Frank,shawnna.frank@hotmail.com,,"['Heller Shagamaw Frame - 2016', 'Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Sun Bicycles Drifter 7 - Women's - 2017""]"
1211,Brenton,Whitaker,brenton.whitaker@gmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Electra Townie Original 7D EQ - 2016', 'Electra Townie Original 7D - 2015/2016']"
1212,Jaqueline,Cummings,jaqueline.cummings@hotmail.com,,"['Electra Townie Original 7D EQ - 2016', ""Electra Townie Original 7D EQ - Women's - 2016""]"
1213,Yang,Giles,yang.giles@gmail.com,,"['Surly Wednesday Frameset - 2017', 'Trek Madone 9.2 - 2017', 'Trek Precaliber 16 Boys - 2017']"
1214,Brigid,Sharp,brigid.sharp@hotmail.com,,"['Trek Madone 9.2 - 2017', 'Trek Domane ALR 5 Gravel - 2018', 'Trek Domane SL 8 Disc - 2018', 'Trek Powerfly 7 FS - 2018']"
1215,Karl,Stephens,karl.stephens@gmail.com,,"['Electra Townie Original 7D EQ - 2016', 'Surly Big Dummy Frameset - 2017', 'Haro SR 1.2 - 2017', 'Trek Domane SL Disc Frameset - 2017']"
1216,Elvina,Gates,elvina.gates@hotmail.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Surly Steamroller - 2017', 'Electra Cruiser Lux Fat Tire 1 Ladies - 2017', ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
1217,Carlie,Terrell,carlie.terrell@yahoo.com,(914) 517-8036,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Pure Cycles William 3-Speed - 2016']"
1218,Donovan,Cantrell,donovan.cantrell@msn.com,(510) 624-3824,['Surly Straggler 650b - 2016']
1219,Alden,Atkinson,alden.atkinson@gmail.com,,"['Surly Straggler - 2016', 'Electra Townie Original 21D - 2016', 'Electra Moto 1 - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
1220,Carissa,Cross,carissa.cross@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1221,Joy,Underwood,joy.underwood@gmail.com,,['Electra Townie Original 21D - 2016']
1222,Geraldine,O'donnell,geraldine.o'donnell@hotmail.com,,"['Electra Townie Original 7D EQ - 2016', 'Sun Bicycles Biscayne Tandem CB - 2017', 'Haro Shredder 20 - 2017']"
1223,Bronwyn,Vargas,bronwyn.vargas@msn.com,,"['Surly Straggler 650b - 2016', 'Electra Townie Original 7D - 2015/2016']"
