customer_id,first_name,last_name,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
1366,Trena,Rogers,1,1,1,1.0,Bronze
1074,Lanelle,Guerra,1,1,1,1.0,Bronze
743,Tania,Swanson,1,1,1,1.0,Bronze
514,Clarita,Curry,1,1,1,1.0,Bronze
943,Lynn,Mcmahon,1,1,1,1.0,Bronze
788,Lilliam,Nolan,1,1,1,1.0,Bronze
363,Kaci,Gallegos,1,1,1,1.0,Bronze
501,Tony,Hicks,1,1,1,1.0,Bronze
1168,Almeta,Benjamin,1,1,1,1.0,Bronze
956,Venus,Hewitt,1,1,1,1.0,Bronze
928,Joann,Barber,1,1,1,1.0,Bronze
851,Arlena,Buckner,1,1,1,1.0,Bronze
879,Ethelyn,Ray,1,1,1,1.0,Bronze
1340,Tona,Velasquez,1,1,1,1.0,Bronze
378,Rosalba,O'neal,1,1,1,1.0,Bronze
1356,Inger,Jennings,1,1,1,1.0,Bronze
849,Phyllis,Hill,1,1,1,1.0,Bronze
573,Rubye,Mccall,1,1,1,1.0,Bronze
1130,Benny,Bender,1,1,1,1.0,Bronze
695,Christoper,Gould,1,1,1,1.0,Bronze
1428,Carola,Johns,1,1,1,1.0,Bronze
924,Lea,Irwin,1,1,1,1.0,Bronze
1337,Bernetta,Summers,1,1,1,1.0,Bronze
528,Angele,Schroeder,1,1,1,1.0,Bronze
