order_id,customer_name,product_name,quantity,store_name
1283,Teofila Fischer,Trek Farley Alloy Frameset - 2017,1,Baldwin Bikes
1283,Teofila Fischer,Trek Powerfly 8 FS Plus - 2017,2,Baldwin Bikes
1283,Teofila Fischer,Electra Amsterdam Fashion 7i Ladies' - 2017,1,Baldwin Bikes
1284,Terrance Lynn,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
1284,Terrance Lynn,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
1284,Terrance Lynn,Electra Townie 7D (20-inch) - Boys' - 2017,1,Baldwin Bikes
1285,Rubin Decker,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
1285,Rubin Decker,Sun Bicycles Cruz 7 - 2017,2,Baldwin Bikes
1285,Rubin Decker,Sun Bicycles Biscayne Tandem CB - 2017,2,Baldwin Bikes
1285,Rubin Decker,Haro Shredder 20 Girls - 2017,1,Baldwin Bikes
1286,Jeannette Skinner,Electra Amsterdam Fashion 7i Ladies' - 2017,2,Baldwin Bikes
1286,Jeannette Skinner,Trek Precaliber 12 Boys - 2017,1,Baldwin Bikes
1286,Jeannette Skinner,Sun Bicycles Cruz 7 - Women's - 2017,2,Baldwin Bikes
1287,Justina Long,Surly Big Dummy Frameset - 2017,2,Santa Cruz Bikes
1287,Justina Long,Trek Boone 7 - 2017,2,Santa Cruz Bikes
1287,Justina Long,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,Santa Cruz Bikes
1287,Justina Long,Sun Bicycles Streamway 3 - 2017,1,Santa Cruz Bikes
1288,Corrinne Garrison,Pure Cycles Vine 8-Speed - 2016,2,Rowlett Bikes
1288,Corrinne Garrison,Trek Boone 7 - 2017,2,Rowlett Bikes
1288,Corrinne Garrison,Electra Townie Original 7D - 2017,2,Rowlett Bikes
1288,Corrinne Garrison,Sun Bicycles Brickell Tandem 7 - 2017,1,Rowlett Bikes
1289,Lakenya Oliver,Surly Wednesday Frameset - 2016,1,Santa Cruz Bikes
1289,Lakenya Oliver,Trek Precaliber 16 Boys - 2017,1,Santa Cruz Bikes
1290,Laurette Hebert,Surly Troll Frameset - 2017,1,Baldwin Bikes
1290,Laurette Hebert,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,Baldwin Bikes
1290,Laurette Hebert,Haro Shredder 20 - 2017,2,Baldwin Bikes
1291,Shanice Spears,Trek Emonda S 5 - 2017,1,Baldwin Bikes
1291,Shanice Spears,Trek Madone 9.2 - 2017,2,Baldwin Bikes
1292,Leola Gould,Electra Amsterdam Original 3i - 2015/2017,1,Baldwin Bikes
1293,Willetta Murphy,Haro Flightline Two 26 Plus - 2017,2,Baldwin Bikes
1293,Willetta Murphy,Electra Cruiser Lux 1 - 2017,2,Baldwin Bikes
1293,Willetta Murphy,Trek Precaliber 12 Girls - 2017,2,Baldwin Bikes
1294,Angele Castro,Haro SR 1.1 - 2017,1,Santa Cruz Bikes
1294,Angele Castro,"Electra Girl's Hawaii 1 16"" - 2017",2,Santa Cruz Bikes
1295,Melia Brady,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
1295,Melia Brady,Surly Steamroller - 2017,1,Baldwin Bikes
1295,Melia Brady,Trek Powerfly 8 FS Plus - 2017,1,Baldwin Bikes
1296,Jenee Rasmussen,Ritchey Timberwolf Frameset - 2016,2,Santa Cruz Bikes
1296,Jenee Rasmussen,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
1296,Jenee Rasmussen,Electra Townie Original 7D - 2015/2016,2,Santa Cruz Bikes
1296,Jenee Rasmussen,Trek Precaliber 16 Girls - 2017,1,Santa Cruz Bikes
1297,Shae Hickman,Trek Fuel EX 9.8 27.5 Plus - 2017,1,Baldwin Bikes
1297,Shae Hickman,Trek Silque SLR 8 Women's - 2017,2,Baldwin Bikes
1297,Shae Hickman,Sun Bicycles Streamway - 2017,2,Baldwin Bikes
1298,Garret Clay,Trek Domane S 5 Disc - 2017,1,Rowlett Bikes
1298,Garret Clay,Sun Bicycles Drifter 7 - 2017,2,Rowlett Bikes
1299,Elvina Gates,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Santa Cruz Bikes
1299,Elvina Gates,Surly Steamroller - 2017,2,Santa Cruz Bikes
1299,Elvina Gates,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,Santa Cruz Bikes
1299,Elvina Gates,Electra Townie 7D (20-inch) - Boys' - 2017,1,Santa Cruz Bikes
1300,Veronika Rollins,Trek Madone 9.2 - 2017,2,Baldwin Bikes
1300,Veronika Rollins,Electra Townie 7D (20-inch) - Boys' - 2017,2,Baldwin Bikes
1301,Jane Henderson,Trek Remedy 29 Carbon Frameset - 2016,1,Santa Cruz Bikes
1301,Jane Henderson,Haro SR 1.2 - 2017,2,Santa Cruz Bikes
1301,Jane Henderson,Sun Bicycles Streamway 7 - 2017,2,Santa Cruz Bikes
1302,Merideth Preston,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
1302,Merideth Preston,Haro Flightline Two 26 Plus - 2017,1,Baldwin Bikes
1302,Merideth Preston,Trek Domane SLR 6 Disc - 2017,2,Baldwin Bikes
1303,Melodie Melton,Electra Townie Original 21D - 2016,2,Baldwin Bikes
1303,Melodie Melton,Trek Boone Race Shop Limited - 2017,2,Baldwin Bikes
1303,Melodie Melton,Sun Bicycles Brickell Tandem 7 - 2017,1,Baldwin Bikes
1303,Melodie Melton,Electra Moto 3i (20-inch) - Boy's - 2017,1,Baldwin Bikes
1303,Melodie Melton,Sun Bicycles Cruz 3 - Women's - 2017,1,Baldwin Bikes
1304,Lamar Bush,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
1304,Lamar Bush,Sun Bicycles Brickell Tandem CB - 2017,1,Baldwin Bikes
1304,Lamar Bush,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,Baldwin Bikes
1304,Lamar Bush,Electra Townie Original 7D - 2017,1,Baldwin Bikes
1305,Earl Stanley,Trek Conduit+ - 2016,1,Baldwin Bikes
1305,Earl Stanley,Surly Straggler 650b - 2016,1,Baldwin Bikes
1305,Earl Stanley,Haro Downtown 16 - 2017,1,Baldwin Bikes
1305,Earl Stanley,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,Baldwin Bikes
1306,Jeanice Frost,Trek Conduit+ - 2016,2,Baldwin Bikes
1306,Jeanice Frost,Trek Fuel EX 5 27.5 Plus - 2017,1,Baldwin Bikes
1306,Jeanice Frost,Haro SR 1.2 - 2017,1,Baldwin Bikes
1306,Jeanice Frost,Electra Amsterdam Fashion 7i Ladies' - 2017,2,Baldwin Bikes
1306,Jeanice Frost,Sun Bicycles Streamway 3 - 2017,2,Baldwin Bikes
1307,Elmo Sweeney,Surly Ogre Frameset - 2017,2,Santa Cruz Bikes
1307,Elmo Sweeney,Sun Bicycles Cruz 7 - 2017,2,Santa Cruz Bikes
1307,Elmo Sweeney,Electra Moto 3i (20-inch) - Boy's - 2017,2,Santa Cruz Bikes
1308,Ilona Spears,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
1308,Ilona Spears,Trek Farley Alloy Frameset - 2017,1,Baldwin Bikes
1308,Ilona Spears,Trek Domane SL Disc Frameset - 2017,1,Baldwin Bikes
1308,Ilona Spears,Trek Domane SLR 6 Disc - 2017,1,Baldwin Bikes
1308,Ilona Spears,Sun Bicycles Cruz 7 - 2017,1,Baldwin Bikes
1309,Cassidy Clark,Sun Bicycles Lil Bolt Type-R - 2017,1,Baldwin Bikes
1309,Cassidy Clark,Trek Precaliber 12 Boys - 2017,2,Baldwin Bikes
1310,Caridad Compton,Surly Straggler 650b - 2016,2,Santa Cruz Bikes
1310,Caridad Compton,Trek Domane SL Disc Frameset - 2017,1,Santa Cruz Bikes
1310,Caridad Compton,Trek Domane S 5 Disc - 2017,1,Santa Cruz Bikes
1310,Caridad Compton,Electra Glam Punk 3i Ladies' - 2017,2,Santa Cruz Bikes
1311,Nicolas Carlson,Surly Big Dummy Frameset - 2017,2,Baldwin Bikes
1311,Nicolas Carlson,Trek Fuel EX 5 27.5 Plus - 2017,1,Baldwin Bikes
1311,Nicolas Carlson,Haro SR 1.2 - 2017,2,Baldwin Bikes
1311,Nicolas Carlson,Sun Bicycles Cruz 7 - 2017,1,Baldwin Bikes
1312,Charise Burt,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Santa Cruz Bikes
1312,Charise Burt,Electra Townie Original 7D EQ - Women's - 2016,1,Santa Cruz Bikes
1312,Charise Burt,Sun Bicycles Revolutions 24 - Girl's - 2017,2,Santa Cruz Bikes
1313,Edith Davenport,Surly Wednesday Frameset - 2017,1,Santa Cruz Bikes
1313,Edith Davenport,Sun Bicycles Cruz 7 - 2017,1,Santa Cruz Bikes
1313,Edith Davenport,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,Santa Cruz Bikes
1314,Shanita Wiley,Surly Steamroller - 2017,1,Baldwin Bikes
1314,Shanita Wiley,Sun Bicycles Biscayne Tandem 7 - 2017,2,Baldwin Bikes
1314,Shanita Wiley,Haro Shredder Pro 20 - 2017,1,Baldwin Bikes
1315,Porter Bass,Electra Townie Original 7D EQ - 2016,2,Rowlett Bikes
1315,Porter Bass,Electra Townie Original 21D - 2016,1,Rowlett Bikes
1315,Porter Bass,Electra Townie Original 7D EQ - 2016,1,Rowlett Bikes
1315,Porter Bass,Haro Shift R3 - 2017,1,Rowlett Bikes
1315,Porter Bass,Sun Bicycles Streamway - 2017,2,Rowlett Bikes
1316,Sylvester Chan,"Electra Girl's Hawaii 1 16"" - 2017",2,Santa Cruz Bikes
1316,Sylvester Chan,Trek Precaliber 16 Girls - 2017,1,Santa Cruz Bikes
1317,Georgeanna Webster,Electra Amsterdam Original 3i Ladies' - 2017,1,Santa Cruz Bikes
1318,Abby Gamble,Trek Boone 7 - 2017,2,Baldwin Bikes
1318,Abby Gamble,Electra Amsterdam Original 3i Ladies' - 2017,2,Baldwin Bikes
1318,Abby Gamble,Haro Shredder 20 - 2017,1,Baldwin Bikes
1318,Abby Gamble,Sun Bicycles Drifter 7 - Women's - 2017,1,Baldwin Bikes
1319,Kylee Dickson,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,Baldwin Bikes
1319,Kylee Dickson,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,Baldwin Bikes
1320,Jessika Bray,Haro Shredder 20 Girls - 2017,1,Santa Cruz Bikes
1320,Jessika Bray,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,Santa Cruz Bikes
1320,Jessika Bray,Sun Bicycles Streamway - 2017,1,Santa Cruz Bikes
1321,Carline Collier,Surly Straggler 650b - 2016,2,Santa Cruz Bikes
1321,Carline Collier,Trek Session DH 27.5 Carbon Frameset - 2017,1,Santa Cruz Bikes
1321,Carline Collier,Sun Bicycles Cruz 7 - 2017,1,Santa Cruz Bikes
1322,Janetta Aguirre,Surly Karate Monkey 27.5+ Frameset - 2017,2,Baldwin Bikes
1322,Janetta Aguirre,Sun Bicycles Streamway - 2017,2,Baldwin Bikes
1323,Queenie Vance,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
1323,Queenie Vance,Surly Big Dummy Frameset - 2017,2,Baldwin Bikes
1323,Queenie Vance,Electra Amsterdam Original 3i - 2015/2017,1,Baldwin Bikes
1324,Mellie Puckett,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
1324,Mellie Puckett,Sun Bicycles Revolutions 24 - 2017,1,Baldwin Bikes
1324,Mellie Puckett,Trek Fuel EX 7 29 - 2018,2,Baldwin Bikes
1324,Mellie Puckett,Electra Koa 3i Ladies' - 2018,1,Baldwin Bikes
1325,Jayne Kirkland,Surly Karate Monkey 27.5+ Frameset - 2017,1,Rowlett Bikes
1325,Jayne Kirkland,Trek Remedy 7 27.5 - 2018,1,Rowlett Bikes
1325,Jayne Kirkland,Trek Crockett 7 Disc - 2018,1,Rowlett Bikes
1325,Jayne Kirkland,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,1,Rowlett Bikes
1326,Sheila Travis,Trek Dual Sport+ - 2018,2,Rowlett Bikes
1326,Sheila Travis,Trek Precaliber 12 Boy's - 2018,2,Rowlett Bikes
1327,Jenine Dawson,Trek Emonda S 4 - 2017,2,Baldwin Bikes
1327,Jenine Dawson,Trek Domane ALR 4 Disc Women's - 2018,2,Baldwin Bikes
1327,Jenine Dawson,Trek Domane AL 3 Women's - 2018,1,Baldwin Bikes
1327,Jenine Dawson,Electra Koa 3i Ladies' - 2018,2,Baldwin Bikes
1328,Cher Alston,Trek X-Caliber 7 - 2018,2,Baldwin Bikes
1328,Cher Alston,Electra Cruiser 7D Tall - 2016/2018,1,Baldwin Bikes
1328,Cher Alston,Electra Townie Commute 8D - 2018,1,Baldwin Bikes
1328,Cher Alston,Electra Townie Original 7D EQ - 2018,1,Baldwin Bikes
1328,Cher Alston,Electra Townie Commute 8D - 2018,1,Baldwin Bikes
1329,Ayana Keith,Electra Cruiser 1 (24-Inch) - 2016,1,Santa Cruz Bikes
1329,Ayana Keith,Trek Domane S 6 - 2017,1,Santa Cruz Bikes
1329,Ayana Keith,Sun Bicycles Cruz 7 - 2017,1,Santa Cruz Bikes
1329,Ayana Keith,Trek Domane ALR 3 - 2018,1,Santa Cruz Bikes
1329,Ayana Keith,Electra Heartchya 1 (20-inch) - Girl's - 2018,2,Santa Cruz Bikes
1330,Rod Hatfield,Electra Townie Original 7D - 2017,2,Baldwin Bikes
1330,Rod Hatfield,Electra Cruiser Lux 1 Ladies' - 2018,2,Baldwin Bikes
1330,Rod Hatfield,Electra Cruiser Lux 7D Ladies' - 2018,1,Baldwin Bikes
1330,Rod Hatfield,Electra Townie Original 21D EQ Ladies' - 2018,2,Baldwin Bikes
1330,Rod Hatfield,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,1,Baldwin Bikes
1331,Cicely Deleon,Trek Domane ALR 5 Disc - 2018,2,Baldwin Bikes
1331,Cicely Deleon,Electra Townie Go! 8i Ladies' - 2018,1,Baldwin Bikes
1331,Cicely Deleon,"Electra Superbolt 3i 20"" - 2018",1,Baldwin Bikes
1331,Cicely Deleon,Electra Townie Balloon 3i EQ Ladies' - 2018,1,Baldwin Bikes
1332,Erma Salinas,Haro Shredder 20 Girls - 2017,2,Baldwin Bikes
1332,Erma Salinas,Trek Domane AL 3 - 2018,2,Baldwin Bikes
1332,Erma Salinas,"Electra Treasure 3i 20"" - 2018",1,Baldwin Bikes
1332,Erma Salinas,Electra Water Lily 1 (16-inch) - Girl's - 2018,1,Baldwin Bikes
1333,Minerva Decker,Electra Townie Original 21D - 2016,1,Rowlett Bikes
1333,Minerva Decker,Sun Bicycles Biscayne Tandem CB - 2017,1,Rowlett Bikes
1333,Minerva Decker,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,Rowlett Bikes
1333,Minerva Decker,Trek Super Commuter+ 8S - 2018,2,Rowlett Bikes
1333,Minerva Decker,Electra Townie Original 21D EQ - 2017/2018,2,Rowlett Bikes
1334,Augustina Joyner,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
1334,Augustina Joyner,Trek Fuel EX 5 27.5 Plus - 2017,1,Baldwin Bikes
1334,Augustina Joyner,Sun Bicycles Lil Kitt'n - 2017,2,Baldwin Bikes
1334,Augustina Joyner,Trek Emonda SLR 6 - 2018,2,Baldwin Bikes
1334,Augustina Joyner,Trek Powerfly 7 FS - 2018,2,Baldwin Bikes
1335,Delfina Gilliam,Trek Fuel EX 5 Plus - 2018,2,Baldwin Bikes
1336,Jana Thomas,Electra Cruiser 1 (24-Inch) - 2016,2,Santa Cruz Bikes
1336,Jana Thomas,Trek X-Caliber 8 - 2017,2,Santa Cruz Bikes
1336,Jana Thomas,Trek Domane SL Frameset Women's - 2018,1,Santa Cruz Bikes
1336,Jana Thomas,Trek Conduit+ - 2018,1,Santa Cruz Bikes
1336,Jana Thomas,Trek Boone 7 Disc - 2018,1,Santa Cruz Bikes
1337,Ruth Horton,Trek Domane SL 7 Women's - 2018,1,Baldwin Bikes
1338,Hae Ramirez,Trek Emonda SLR 8 - 2018,2,Baldwin Bikes
1339,Mellisa Kim,Trek Domane SLR Frameset - 2018,1,Santa Cruz Bikes
1340,Raeann Duncan,Haro Shredder 20 - 2017,2,Santa Cruz Bikes
1340,Raeann Duncan,Electra Relic 3i - 2018,2,Santa Cruz Bikes
1340,Raeann Duncan,Electra Townie Go! 8i Ladies' - 2018,1,Santa Cruz Bikes
1341,Todd Waters,Trek Domane SLR 6 Disc - 2017,2,Baldwin Bikes
1341,Todd Waters,Sun Bicycles Revolutions 24 - 2017,2,Baldwin Bikes
1341,Todd Waters,Electra Queen of Hearts 3i - 2018,2,Baldwin Bikes
1341,Todd Waters,Electra Daydreamer 3i Ladies' - 2018,2,Baldwin Bikes
1342,Vivian Deleon,Sun Bicycles ElectroLite - 2017,1,Baldwin Bikes
1342,Vivian Deleon,Trek Precaliber 16 Boy's - 2018,1,Baldwin Bikes
1343,Deanne Parsons,Sun Bicycles Lil Bolt Type-R - 2017,2,Baldwin Bikes
1343,Deanne Parsons,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Baldwin Bikes
1343,Deanne Parsons,Trek Domane SL 6 Disc - 2018,2,Baldwin Bikes
1343,Deanne Parsons,Trek Boone 5 Disc - 2018,1,Baldwin Bikes
1343,Deanne Parsons,Electra Townie Original 21D Ladies' - 2018,1,Baldwin Bikes
1344,Alishia Elliott,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
1344,Alishia Elliott,Trek Powerfly 8 FS Plus - 2017,1,Baldwin Bikes
1344,Alishia Elliott,Electra Glam Punk 3i Ladies' - 2017,2,Baldwin Bikes
1344,Alishia Elliott,Sun Bicycles Streamway 3 - 2017,2,Baldwin Bikes
1345,Ashanti Hammond,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
1345,Ashanti Hammond,Trek Fuel EX 9.8 29 - 2017,2,Baldwin Bikes
1345,Ashanti Hammond,Surly Straggler 650b - 2018,2,Baldwin Bikes
1345,Ashanti Hammond,Trek Domane ALR Disc Frameset - 2018,2,Baldwin Bikes
1346,Sarita Parks,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Rowlett Bikes
1346,Sarita Parks,Trek Remedy 27.5 C Frameset - 2018,2,Rowlett Bikes
1346,Sarita Parks,Trek Emonda SL 7 - 2018,1,Rowlett Bikes
1346,Sarita Parks,Electra White Water 3i - 2018,1,Rowlett Bikes
1346,Sarita Parks,Strider Classic 12 Balance Bike - 2018,2,Rowlett Bikes
1347,Muriel Juarez,Trek Fuel EX 9.8 27.5 Plus - 2017,2,Santa Cruz Bikes
1347,Muriel Juarez,Surly Ogre Frameset - 2017,1,Santa Cruz Bikes
1348,Brigid Sharp,Trek Madone 9.2 - 2017,2,Santa Cruz Bikes
1348,Brigid Sharp,Trek Domane ALR 5 Gravel - 2018,1,Santa Cruz Bikes
1348,Brigid Sharp,Trek Domane SL 8 Disc - 2018,1,Santa Cruz Bikes
1348,Brigid Sharp,Trek Powerfly 7 FS - 2018,1,Santa Cruz Bikes
1349,Bess Mcbride,Trek Fuel EX 5 Plus - 2018,2,Baldwin Bikes
1349,Bess Mcbride,Surly Straggler - 2018,2,Baldwin Bikes
1349,Bess Mcbride,Trek Domane SL 6 Disc - 2018,1,Baldwin Bikes
1349,Bess Mcbride,Trek Super Commuter+ 8S - 2018,2,Baldwin Bikes
1350,Kara Higgins,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
1350,Kara Higgins,Trek Emonda ALR 6 - 2018,1,Baldwin Bikes
1350,Kara Higgins,Electra Townie Go! 8i - 2017/2018,1,Baldwin Bikes
1350,Kara Higgins,Electra Townie Go! 8i Ladies' - 2018,1,Baldwin Bikes
1350,Kara Higgins,Electra Townie Balloon 3i EQ - 2017/2018,1,Baldwin Bikes
1351,Shenna Benton,Trek Procaliber Frameset - 2018,1,Baldwin Bikes
1351,Shenna Benton,"Electra Under-The-Sea 1 16"" - 2018",2,Baldwin Bikes
1352,Nicola Knight,Surly Steamroller - 2017,2,Baldwin Bikes
1352,Nicola Knight,Trek Girl's Kickster - 2017,2,Baldwin Bikes
1352,Nicola Knight,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,Baldwin Bikes
1352,Nicola Knight,Trek Procaliber 6 - 2018,1,Baldwin Bikes
1352,Nicola Knight,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,2,Baldwin Bikes
1353,Malinda Baxter,Trek Girl's Kickster - 2017,2,Baldwin Bikes
1353,Malinda Baxter,Sun Bicycles Cruz 7 - 2017,2,Baldwin Bikes
1353,Malinda Baxter,Electra Cruiser Lux Fat Tire 7D - 2018,1,Baldwin Bikes
1353,Malinda Baxter,Electra Townie Balloon 3i EQ Ladies' - 2018,1,Baldwin Bikes
1354,Christopher Richardson,Trek Domane AL 2 Women's - 2018,2,Santa Cruz Bikes
1355,Katia Henry,Trek Domane SLR 8 Disc - 2018,1,Baldwin Bikes
1355,Katia Henry,Electra Townie Go! 8i Ladies' - 2018,1,Baldwin Bikes
1355,Katia Henry,"Electra Under-The-Sea 1 16"" - 2018",1,Baldwin Bikes
1355,Katia Henry,Electra Townie Original 1 Ladies' - 2018,2,Baldwin Bikes
1356,Santa Larson,Electra Townie Go! 8i - 2017/2018,1,Baldwin Bikes
1356,Santa Larson,Electra Townie Commute Go! Ladies' - 2018,2,Baldwin Bikes
1356,Santa Larson,Trek Precaliber 24 (7-Speed) - Boys - 2018,2,Baldwin Bikes
1357,Yevette Todd,Sun Bicycles ElectroLite - 2017,1,Baldwin Bikes
1357,Yevette Todd,Trek Stache Carbon Frameset - 2018,1,Baldwin Bikes
1357,Yevette Todd,Trek Domane ALR 5 Disc - 2018,2,Baldwin Bikes
1358,Maurice Norton,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,2,Santa Cruz Bikes
1359,Berneice Pollard,Electra Amsterdam Original 3i Ladies' - 2017,1,Rowlett Bikes
1359,Berneice Pollard,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,1,Rowlett Bikes
1360,Takako Casey,Surly Wednesday - 2017,1,Baldwin Bikes
1361,Regine Odom,Trek Domane SL 7 Women's - 2018,1,Baldwin Bikes
1361,Regine Odom,Surly Pack Rat - 2018,2,Baldwin Bikes
1361,Regine Odom,Electra Townie Balloon 8D EQ - 2016/2017/2018,2,Baldwin Bikes
1362,Gilberto Parsons,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
1362,Gilberto Parsons,Surly Big Dummy Frameset - 2017,2,Baldwin Bikes
1362,Gilberto Parsons,Trek Super Commuter+ 7 - 2018,2,Baldwin Bikes
1363,Loni Mullen,Sun Bicycles Revolutions 24 - 2017,2,Baldwin Bikes
1364,Shena Carter,Sun Bicycles Biscayne Tandem CB - 2017,1,Baldwin Bikes
1364,Shena Carter,Sun Bicycles Drifter 7 - 2017,1,Baldwin Bikes
1364,Shena Carter,Trek Domane SL 5 Disc Women's - 2018,1,Baldwin Bikes
1364,Shena Carter,Trek Domane SLR 9 Disc - 2018,2,Baldwin Bikes
1365,Deirdre Ryan,Trek Madone 9.2 - 2017,1,Baldwin Bikes
1365,Deirdre Ryan,Trek Domane ALR 4 Disc - 2018,1,Baldwin Bikes
1365,Deirdre Ryan,Electra Morningstar 3i Ladies' - 2018,1,Baldwin Bikes
1366,Jamaal Morrison,Trek Fuel EX 8 29 - 2018,1,Baldwin Bikes
1366,Jamaal Morrison,Surly ECR 27.5 - 2018,2,Baldwin Bikes
1366,Jamaal Morrison,Trek Powerfly 5 - 2018,1,Baldwin Bikes
1367,Ja Dillard,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
1367,Ja Dillard,Surly Krampus - 2018,1,Santa Cruz Bikes
1367,Ja Dillard,Heller Bloodhound Trail - 2018,2,Santa Cruz Bikes
1367,Ja Dillard,Trek Procal AL Frameset - 2018,1,Santa Cruz Bikes
1368,Spring Hayes,Sun Bicycles Revolutions 24 - 2017,1,Baldwin Bikes
1368,Spring Hayes,Trek Marlin 5 - 2018,2,Baldwin Bikes
1368,Spring Hayes,Trek CrossRip+ - 2018,1,Baldwin Bikes
1369,Tena Cruz,Electra Cruiser 1 - 2016/2017/2018,2,Baldwin Bikes
1370,Rey Lindsay,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
1370,Rey Lindsay,Trek Precaliber 16 Boys - 2017,2,Baldwin Bikes
1370,Rey Lindsay,Trek Remedy 27.5 C Frameset - 2018,1,Baldwin Bikes
1370,Rey Lindsay,Trek Crockett 5 Disc - 2018,2,Baldwin Bikes
1371,Aida Koch,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
1371,Aida Koch,Electra Cruiser Lux 3i - 2018,2,Baldwin Bikes
1372,Alma Peck,Electra Heartchya 1 (20-inch) - Girl's - 2018,2,Baldwin Bikes
1372,Alma Peck,Electra Townie Balloon 8D EQ - 2016/2017/2018,1,Baldwin Bikes
1373,Latonya Dixon,Trek Boone Race Shop Limited - 2017,1,Rowlett Bikes
1374,Karren Stevenson,Trek Stache Carbon Frameset - 2018,2,Santa Cruz Bikes
1374,Karren Stevenson,Trek Domane SL 5 - 2018,2,Santa Cruz Bikes
1375,Cameron Carroll,Trek Domane ALR 5 Gravel - 2018,2,Rowlett Bikes
1375,Cameron Carroll,Trek Domane SL 5 Disc - 2018,1,Rowlett Bikes
1376,Kiesha Bond,Heller Shagamaw Frame - 2016,1,Santa Cruz Bikes
1377,Jimmy Russell,Trek Emonda S 4 - 2017,1,Baldwin Bikes
1377,Jimmy Russell,Trek Stache Carbon Frameset - 2018,1,Baldwin Bikes
1377,Jimmy Russell,Trek Domane SL 7 Women's - 2018,2,Baldwin Bikes
1377,Jimmy Russell,Trek XM700+ Lowstep - 2018,2,Baldwin Bikes
1378,Marguerite Berger,Ritchey Timberwolf Frameset - 2016,2,Santa Cruz Bikes
1378,Marguerite Berger,Electra Moto 3i (20-inch) - Boy's - 2017,2,Santa Cruz Bikes
1378,Marguerite Berger,Sun Bicycles Drifter 7 - 2017,1,Santa Cruz Bikes
1378,Marguerite Berger,Trek X-Caliber 7 - 2018,2,Santa Cruz Bikes
1378,Marguerite Berger,Trek Fuel EX 8 29 XT - 2018,2,Santa Cruz Bikes
1379,Nubia Anderson,Electra Moto 1 - 2016,1,Baldwin Bikes
1379,Nubia Anderson,Trek X-Caliber 8 - 2018,1,Baldwin Bikes
1379,Nubia Anderson,Strider Classic 12 Balance Bike - 2018,2,Baldwin Bikes
1380,Joel Wynn,Electra Cruiser Lux 1 - 2016/2018,2,Santa Cruz Bikes
1380,Joel Wynn,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,2,Santa Cruz Bikes
1381,Mathilda Pennington,Electra Tiger Shark 3i - 2018,2,Baldwin Bikes
1381,Mathilda Pennington,Trek Precaliber 20 Boy's - 2018,2,Baldwin Bikes
1382,Renay Atkins,Electra Amsterdam Fashion 7i Ladies' - 2017,2,Baldwin Bikes
1382,Renay Atkins,Trek X-Caliber Frameset - 2018,1,Baldwin Bikes
1382,Renay Atkins,Electra Delivery 3i - 2016/2017/2018,1,Baldwin Bikes
1382,Renay Atkins,Electra Cruiser Lux 7D Ladies' - 2018,1,Baldwin Bikes
1382,Renay Atkins,Electra Townie Balloon 8D EQ - 2016/2017/2018,1,Baldwin Bikes
1383,Joaquin Hawkins,Sun Bicycles Lil Bolt Type-R - 2017,2,Santa Cruz Bikes
1383,Joaquin Hawkins,Trek XM700+ Lowstep - 2018,2,Santa Cruz Bikes
1384,Elmira Levy,Trek Farley Alloy Frameset - 2017,1,Baldwin Bikes
